Gene Id	FC	GO	GO term	Category	Gene Name	Product
14468	2,100,274,797	ID:GO:0002376	biological process	immune system process	Gbp1	guanylate binding protein 1
14961	3,017,102,954	ID:GO:0002376	biological process	immune system process	H2-Ab1	histocompatibility 2, class II antigen A, beta 1
15040	2,775,344,567	ID:GO:0002376	biological process	immune system process	H2-T23	histocompatibility 2, T region locus 23
17472	3,169,384,134	ID:GO:0002376	biological process	immune system process	Gbp4	guanylate binding protein 4
16151	101,532,581	ID:GO:0002376	biological process	immune system process	Ikbkg	inhibitor of kappaB kinase gamma
12524	4,248,940,697	ID:GO:0002376	biological process	immune system process	Cd86	CD86 antigen
24108	8,189,639,048	ID:GO:0002376	biological process	immune system process	Ubd	ubiquitin D
24108	8,189,639,048	ID:GO:0002376	biological process	immune system process	Ubd	ubiquitin D
24108	8,189,639,048	ID:GO:0002376	biological process	immune system process	Ubd	ubiquitin D
24108	8,189,639,048	ID:GO:0006955	biological process	immune response	Ubd	ubiquitin D
24108	8,189,639,048	ID:GO:0006955	biological process	immune response	Ubd	ubiquitin D
24108	8,189,639,048	ID:GO:0006955	biological process	immune response	Ubd	ubiquitin D
16994	2,227,329,235	ID:GO:0006955	biological process	immune response	Ltb	lymphotoxin B
14469	2,640,857,829	ID:GO:0006955	biological process	immune response	Gbp2	guanylate binding protein 2
14969	2,671,225,211	ID:GO:0006955	biological process	immune response	H2-Eb1	histocompatibility 2, class II antigen E beta
55932	2,861,373,115	ID:GO:0006955	biological process	immune response	Gbp3	guanylate binding protein 3
54396	3,038,046,535	ID:GO:0006955	biological process	immune response	Irgm2	immunity-related GTPase family M member 2
56644	3,559,149,307	ID:GO:0006955	biological process	immune response	Clec7a	C-type lectin domain family 7, member a
229900	295,514,276	ID:GO:0006955	biological process	immune response	Gbp7	guanylate binding protein 7
12262	5,047,843,561	ID:GO:0006955	biological process	immune response	C1qc	complement component 1, q subcomponent, C chain
56620	3,303,302,014	ID:GO:0006955	biological process	immune response	Clec4n	C-type lectin domain family 4, member n
18034	1,222,500,142	ID:GO:0006955	biological process	immune response	Nfkb2	nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100
18755	308,118,165	ID:GO:0006955	biological process	immune response	Prkch	protein kinase C, eta
20303	6,677,122,663	ID:GO:0006955	biological process	immune response	Ccl4	chemokine (C-C motif) ligand 4
110279	3,180,894,152	ID:GO:0006955	biological process	immune response	Bcr	breakpoint cluster region
12263	3,921,773,755	ID:GO:0006955	biological process	immune response	C2	complement component 2 (within H-2S)
80285	2,497,849,632	ID:GO:0006955	biological process	immune response	Parp9	poly (ADP-ribose) polymerase family, member 9
23845	5,274,187,035	ID:GO:0006955	biological process	immune response	Clec5a	C-type lectin domain family 5, member a
17329	667,813,989	ID:GO:0006955	biological process	immune response	Cxcl9	chemokine (C-X-C motif) ligand 9
60505	573,269,858	ID:GO:0006955	biological process	immune response	Il21	interleukin 21
56619	6,675,159,079	ID:GO:0006955	biological process	immune response	Clec4e	C-type lectin domain family 4, member e
229898	2,579,001,656	ID:GO:0006955	biological process	immune response	Gbp5	guanylate binding protein 5
13057	270,634,523	ID:GO:0006955	biological process	immune response	Cyba	cytochrome b-245, alpha polypeptide
16069	2,521,750,372	ID:GO:0006955	biological process	immune response	Igj	immunoglobulin joining chain
20302	2,604,355,328	ID:GO:0006955	biological process	immune response	Ccl3	chemokine (C-C motif) ligand 3
21354	6,066,349,954	ID:GO:0006955	biological process	immune response	Tap1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)
60440	4,672,544,853	ID:GO:0006955	biological process	immune response	Iigp1	interferon inducible GTPase 1
20846	2,345,012,698	ID:GO:0006955	biological process	immune response	Stat1	signal transducer and activator of transcription 1
16196	4,021,712,605	ID:GO:0006955	biological process	immune response	Il7	interleukin 7
13036	2,171,425,391	ID:GO:0006955	biological process	immune response	Ctsh	cathepsin H
14964	2,005,944,475	ID:GO:0006955	biological process	immune response	H2-D1	histocompatibility 2, D region locus 1
109032	3,270,561,959	ID:GO:0006955	biological process	immune response	Sp110	Sp110 nuclear body protein
14468	2,100,274,797	ID:GO:0006955	biological process	immune response	Gbp1	guanylate binding protein 1
14961	3,017,102,954	ID:GO:0006955	biological process	immune response	H2-Ab1	histocompatibility 2, class II antigen A, beta 1
15040	2,775,344,567	ID:GO:0006955	biological process	immune response	H2-T23	histocompatibility 2, T region locus 23
17472	3,169,384,134	ID:GO:0006955	biological process	immune response	Gbp4	guanylate binding protein 4
12524	4,248,940,697	ID:GO:0006955	biological process	immune response	Cd86	CD86 antigen
12524	4,248,940,697	ID:GO:0006955	biological process	immune response	Cd86	CD86 antigen
12524	4,248,940,697	ID:GO:0006955	biological process	immune response	Cd86	CD86 antigen
12524	4,248,940,697	ID:GO:0045087	biological process	innate immune response	Cd86	CD86 antigen
12524	4,248,940,697	ID:GO:0045087	biological process	innate immune response	Cd86	CD86 antigen
12524	4,248,940,697	ID:GO:0045087	biological process	innate immune response	Cd86	CD86 antigen
229898	2,579,001,656	ID:GO:0045087	biological process	innate immune response	Gbp5	guanylate binding protein 5
14469	2,640,857,829	ID:GO:0045087	biological process	innate immune response	Gbp2	guanylate binding protein 2
13057	270,634,523	ID:GO:0045087	biological process	innate immune response	Cyba	cytochrome b-245, alpha polypeptide
55932	2,861,373,115	ID:GO:0045087	biological process	innate immune response	Gbp3	guanylate binding protein 3
54396	3,038,046,535	ID:GO:0045087	biological process	innate immune response	Irgm2	immunity-related GTPase family M member 2
56644	3,559,149,307	ID:GO:0045087	biological process	innate immune response	Clec7a	C-type lectin domain family 7, member a
229900	295,514,276	ID:GO:0045087	biological process	innate immune response	Gbp7	guanylate binding protein 7
21354	6,066,349,954	ID:GO:0045087	biological process	innate immune response	Tap1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)
60440	4,672,544,853	ID:GO:0045087	biological process	innate immune response	Iigp1	interferon inducible GTPase 1
12262	5,047,843,561	ID:GO:0045087	biological process	innate immune response	C1qc	complement component 1, q subcomponent, C chain
56620	3,303,302,014	ID:GO:0045087	biological process	innate immune response	Clec4n	C-type lectin domain family 4, member n
20846	2,345,012,698	ID:GO:0045087	biological process	innate immune response	Stat1	signal transducer and activator of transcription 1
109032	3,270,561,959	ID:GO:0045087	biological process	innate immune response	Sp110	Sp110 nuclear body protein
12263	3,921,773,755	ID:GO:0045087	biological process	innate immune response	C2	complement component 2 (within H-2S)
14468	2,100,274,797	ID:GO:0045087	biological process	innate immune response	Gbp1	guanylate binding protein 1
80285	2,497,849,632	ID:GO:0045087	biological process	innate immune response	Parp9	poly (ADP-ribose) polymerase family, member 9
23845	5,274,187,035	ID:GO:0045087	biological process	innate immune response	Clec5a	C-type lectin domain family 5, member a
14961	3,017,102,954	ID:GO:0045087	biological process	innate immune response	H2-Ab1	histocompatibility 2, class II antigen A, beta 1
60505	573,269,858	ID:GO:0045087	biological process	innate immune response	Il21	interleukin 21
17472	3,169,384,134	ID:GO:0045087	biological process	innate immune response	Gbp4	guanylate binding protein 4
12524	4,248,940,697	ID:GO:0045087	biological process	innate immune response	Cd86	CD86 antigen
12524	4,248,940,697	ID:GO:0045087	biological process	innate immune response	Cd86	CD86 antigen
12524	4,248,940,697	ID:GO:0045087	biological process	innate immune response	Cd86	CD86 antigen
12524	4,248,940,697	ID:GO:0034341	biological process	response to interferon-gamma	Cd86	CD86 antigen
12524	4,248,940,697	ID:GO:0034341	biological process	response to interferon-gamma	Cd86	CD86 antigen
12524	4,248,940,697	ID:GO:0034341	biological process	response to interferon-gamma	Cd86	CD86 antigen
229898	2,579,001,656	ID:GO:0034341	biological process	response to interferon-gamma	Gbp5	guanylate binding protein 5
14469	2,640,857,829	ID:GO:0034341	biological process	response to interferon-gamma	Gbp2	guanylate binding protein 2
55932	2,861,373,115	ID:GO:0034341	biological process	response to interferon-gamma	Gbp3	guanylate binding protein 3
54396	3,038,046,535	ID:GO:0034341	biological process	response to interferon-gamma	Irgm2	immunity-related GTPase family M member 2
14468	2,100,274,797	ID:GO:0034341	biological process	response to interferon-gamma	Gbp1	guanylate binding protein 1
80285	2,497,849,632	ID:GO:0034341	biological process	response to interferon-gamma	Parp9	poly (ADP-ribose) polymerase family, member 9
229900	295,514,276	ID:GO:0034341	biological process	response to interferon-gamma	Gbp7	guanylate binding protein 7
14961	3,017,102,954	ID:GO:0034341	biological process	response to interferon-gamma	H2-Ab1	histocompatibility 2, class II antigen A, beta 1
20846	2,345,012,698	ID:GO:0034341	biological process	response to interferon-gamma	Stat1	signal transducer and activator of transcription 1
17472	3,169,384,134	ID:GO:0034341	biological process	response to interferon-gamma	Gbp4	guanylate binding protein 4
17472	3,169,384,134	ID:GO:0034341	biological process	response to interferon-gamma	Gbp4	guanylate binding protein 4
17472	3,169,384,134	ID:GO:0034341	biological process	response to interferon-gamma	Gbp4	guanylate binding protein 4
17472	3,169,384,134	ID:GO:0071346	biological process	cellular response to interferon-gamma	Gbp4	guanylate binding protein 4
17472	3,169,384,134	ID:GO:0071346	biological process	cellular response to interferon-gamma	Gbp4	guanylate binding protein 4
17472	3,169,384,134	ID:GO:0071346	biological process	cellular response to interferon-gamma	Gbp4	guanylate binding protein 4
229898	2,579,001,656	ID:GO:0071346	biological process	cellular response to interferon-gamma	Gbp5	guanylate binding protein 5
14469	2,640,857,829	ID:GO:0071346	biological process	cellular response to interferon-gamma	Gbp2	guanylate binding protein 2
55932	2,861,373,115	ID:GO:0071346	biological process	cellular response to interferon-gamma	Gbp3	guanylate binding protein 3
14468	2,100,274,797	ID:GO:0071346	biological process	cellular response to interferon-gamma	Gbp1	guanylate binding protein 1
229900	295,514,276	ID:GO:0071346	biological process	cellular response to interferon-gamma	Gbp7	guanylate binding protein 7
14961	3,017,102,954	ID:GO:0071346	biological process	cellular response to interferon-gamma	H2-Ab1	histocompatibility 2, class II antigen A, beta 1
20846	2,345,012,698	ID:GO:0071346	biological process	cellular response to interferon-gamma	Stat1	signal transducer and activator of transcription 1
17472	3,169,384,134	ID:GO:0071346	biological process	cellular response to interferon-gamma	Gbp4	guanylate binding protein 4
17472	3,169,384,134	ID:GO:0071346	biological process	cellular response to interferon-gamma	Gbp4	guanylate binding protein 4
17472	3,169,384,134	ID:GO:0071346	biological process	cellular response to interferon-gamma	Gbp4	guanylate binding protein 4
17472	3,169,384,134	ID:GO:0006952	biological process	defense response	Gbp4	guanylate binding protein 4
17472	3,169,384,134	ID:GO:0006952	biological process	defense response	Gbp4	guanylate binding protein 4
17472	3,169,384,134	ID:GO:0006952	biological process	defense response	Gbp4	guanylate binding protein 4
14469	2,640,857,829	ID:GO:0006952	biological process	defense response	Gbp2	guanylate binding protein 2
14969	2,671,225,211	ID:GO:0006952	biological process	defense response	H2-Eb1	histocompatibility 2, class II antigen E beta
55932	2,861,373,115	ID:GO:0006952	biological process	defense response	Gbp3	guanylate binding protein 3
54396	3,038,046,535	ID:GO:0006952	biological process	defense response	Irgm2	immunity-related GTPase family M member 2
56644	3,559,149,307	ID:GO:0006952	biological process	defense response	Clec7a	C-type lectin domain family 7, member a
229900	295,514,276	ID:GO:0006952	biological process	defense response	Gbp7	guanylate binding protein 7
12262	5,047,843,561	ID:GO:0006952	biological process	defense response	C1qc	complement component 1, q subcomponent, C chain
56620	3,303,302,014	ID:GO:0006952	biological process	defense response	Clec4n	C-type lectin domain family 4, member n
12176	1,865,499,528	ID:GO:0006952	biological process	defense response	Bnip3	BCL2/adenovirus E1B interacting protein 3
15251	2,843,180,781	ID:GO:0006952	biological process	defense response	Hif1a	hypoxia inducible factor 1, alpha subunit
67759	300,093,721	ID:GO:0006952	biological process	defense response	5033414D02Rik	RIKEN cDNA 5033414D02 gene
11816	2,375,393,162	ID:GO:0006952	biological process	defense response	Apoe	apolipoprotein E
20303	6,677,122,663	ID:GO:0006952	biological process	defense response	Ccl4	chemokine (C-C motif) ligand 4
110279	3,180,894,152	ID:GO:0006952	biological process	defense response	Bcr	breakpoint cluster region
12263	3,921,773,755	ID:GO:0006952	biological process	defense response	C2	complement component 2 (within H-2S)
80285	2,497,849,632	ID:GO:0006952	biological process	defense response	Parp9	poly (ADP-ribose) polymerase family, member 9
23845	5,274,187,035	ID:GO:0006952	biological process	defense response	Clec5a	C-type lectin domain family 5, member a
17329	667,813,989	ID:GO:0006952	biological process	defense response	Cxcl9	chemokine (C-X-C motif) ligand 9
60505	573,269,858	ID:GO:0006952	biological process	defense response	Il21	interleukin 21
229898	2,579,001,656	ID:GO:0006952	biological process	defense response	Gbp5	guanylate binding protein 5
13057	270,634,523	ID:GO:0006952	biological process	defense response	Cyba	cytochrome b-245, alpha polypeptide
20302	2,604,355,328	ID:GO:0006952	biological process	defense response	Ccl3	chemokine (C-C motif) ligand 3
20210	5,912,392,769	ID:GO:0006952	biological process	defense response	Saa3	serum amyloid A 3
60440	4,672,544,853	ID:GO:0006952	biological process	defense response	Iigp1	interferon inducible GTPase 1
21354	6,066,349,954	ID:GO:0006952	biological process	defense response	Tap1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)
20846	2,345,012,698	ID:GO:0006952	biological process	defense response	Stat1	signal transducer and activator of transcription 1
109032	3,270,561,959	ID:GO:0006952	biological process	defense response	Sp110	Sp110 nuclear body protein
14468	2,100,274,797	ID:GO:0006952	biological process	defense response	Gbp1	guanylate binding protein 1
14961	3,017,102,954	ID:GO:0006952	biological process	defense response	H2-Ab1	histocompatibility 2, class II antigen A, beta 1
106025	3,718,863,414	ID:GO:0006952	biological process	defense response	Sharpin	SHANK-associated RH domain interacting protein
12524	4,248,940,697	ID:GO:0006952	biological process	defense response	Cd86	CD86 antigen
17472	3,169,384,134	ID:GO:0006952	biological process	defense response	Gbp4	guanylate binding protein 4
17472	3,169,384,134	ID:GO:0006952	biological process	defense response	Gbp4	guanylate binding protein 4
17472	3,169,384,134	ID:GO:0006952	biological process	defense response	Gbp4	guanylate binding protein 4
17472	3,169,384,134	ID:GO:0042832	biological process	defense response to protozoan	Gbp4	guanylate binding protein 4
17472	3,169,384,134	ID:GO:0042832	biological process	defense response to protozoan	Gbp4	guanylate binding protein 4
17472	3,169,384,134	ID:GO:0042832	biological process	defense response to protozoan	Gbp4	guanylate binding protein 4
14468	2,100,274,797	ID:GO:0042832	biological process	defense response to protozoan	Gbp1	guanylate binding protein 1
229900	295,514,276	ID:GO:0042832	biological process	defense response to protozoan	Gbp7	guanylate binding protein 7
60440	4,672,544,853	ID:GO:0042832	biological process	defense response to protozoan	Iigp1	interferon inducible GTPase 1
14469	2,640,857,829	ID:GO:0042832	biological process	defense response to protozoan	Gbp2	guanylate binding protein 2
55932	2,861,373,115	ID:GO:0042832	biological process	defense response to protozoan	Gbp3	guanylate binding protein 3
54396	3,038,046,535	ID:GO:0042832	biological process	defense response to protozoan	Irgm2	immunity-related GTPase family M member 2
54396	3,038,046,535	ID:GO:0042832	biological process	defense response to protozoan	Irgm2	immunity-related GTPase family M member 2
54396	3,038,046,535	ID:GO:0042832	biological process	defense response to protozoan	Irgm2	immunity-related GTPase family M member 2
54396	3,038,046,535	ID:GO:0001562	biological process	response to protozoan	Irgm2	immunity-related GTPase family M member 2
54396	3,038,046,535	ID:GO:0001562	biological process	response to protozoan	Irgm2	immunity-related GTPase family M member 2
54396	3,038,046,535	ID:GO:0001562	biological process	response to protozoan	Irgm2	immunity-related GTPase family M member 2
14468	2,100,274,797	ID:GO:0001562	biological process	response to protozoan	Gbp1	guanylate binding protein 1
229900	295,514,276	ID:GO:0001562	biological process	response to protozoan	Gbp7	guanylate binding protein 7
60440	4,672,544,853	ID:GO:0001562	biological process	response to protozoan	Iigp1	interferon inducible GTPase 1
14469	2,640,857,829	ID:GO:0001562	biological process	response to protozoan	Gbp2	guanylate binding protein 2
55932	2,861,373,115	ID:GO:0001562	biological process	response to protozoan	Gbp3	guanylate binding protein 3
54396	3,038,046,535	ID:GO:0001562	biological process	response to protozoan	Irgm2	immunity-related GTPase family M member 2
54396	3,038,046,535	ID:GO:0001562	biological process	response to protozoan	Irgm2	immunity-related GTPase family M member 2
54396	3,038,046,535	ID:GO:0001562	biological process	response to protozoan	Irgm2	immunity-related GTPase family M member 2
54396	3,038,046,535	ID:GO:0002682	biological process	regulation of immune system process	Irgm2	immunity-related GTPase family M member 2
54396	3,038,046,535	ID:GO:0002682	biological process	regulation of immune system process	Irgm2	immunity-related GTPase family M member 2
54396	3,038,046,535	ID:GO:0002682	biological process	regulation of immune system process	Irgm2	immunity-related GTPase family M member 2
20302	2,604,355,328	ID:GO:0002682	biological process	regulation of immune system process	Ccl3	chemokine (C-C motif) ligand 3
14969	2,671,225,211	ID:GO:0002682	biological process	regulation of immune system process	H2-Eb1	histocompatibility 2, class II antigen E beta
229700	2,424,438,971	ID:GO:0002682	biological process	regulation of immune system process	Rbm15	RNA binding motif protein 15
56644	3,559,149,307	ID:GO:0002682	biological process	regulation of immune system process	Clec7a	C-type lectin domain family 7, member a
21354	6,066,349,954	ID:GO:0002682	biological process	regulation of immune system process	Tap1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)
12262	5,047,843,561	ID:GO:0002682	biological process	regulation of immune system process	C1qc	complement component 1, q subcomponent, C chain
15251	2,843,180,781	ID:GO:0002682	biological process	regulation of immune system process	Hif1a	hypoxia inducible factor 1, alpha subunit
20390	138,742,682	ID:GO:0002682	biological process	regulation of immune system process	Sftpd	surfactant associated protein D
16196	4,021,712,605	ID:GO:0002682	biological process	regulation of immune system process	Il7	interleukin 7
13036	2,171,425,391	ID:GO:0002682	biological process	regulation of immune system process	Ctsh	cathepsin H
14964	2,005,944,475	ID:GO:0002682	biological process	regulation of immune system process	H2-D1	histocompatibility 2, D region locus 1
18755	308,118,165	ID:GO:0002682	biological process	regulation of immune system process	Prkch	protein kinase C, eta
70809	3,388,395,789	ID:GO:0002682	biological process	regulation of immune system process	Clec2g	C-type lectin domain family 2, member g
20303	6,677,122,663	ID:GO:0002682	biological process	regulation of immune system process	Ccl4	chemokine (C-C motif) ligand 4
22780	3,291,855,423	ID:GO:0002682	biological process	regulation of immune system process	Ikzf3	IKAROS family zinc finger 3
12263	3,921,773,755	ID:GO:0002682	biological process	regulation of immune system process	C2	complement component 2 (within H-2S)
110279	3,180,894,152	ID:GO:0002682	biological process	regulation of immune system process	Bcr	breakpoint cluster region
80285	2,497,849,632	ID:GO:0002682	biological process	regulation of immune system process	Parp9	poly (ADP-ribose) polymerase family, member 9
14961	3,017,102,954	ID:GO:0002682	biological process	regulation of immune system process	H2-Ab1	histocompatibility 2, class II antigen A, beta 1
60505	573,269,858	ID:GO:0002682	biological process	regulation of immune system process	Il21	interleukin 21
15040	2,775,344,567	ID:GO:0002682	biological process	regulation of immune system process	H2-T23	histocompatibility 2, T region locus 23
17472	3,169,384,134	ID:GO:0002682	biological process	regulation of immune system process	Gbp4	guanylate binding protein 4
12524	4,248,940,697	ID:GO:0002682	biological process	regulation of immune system process	Cd86	CD86 antigen
50794	1,719,580,859	ID:GO:0002682	biological process	regulation of immune system process	Klf13	Kruppel-like factor 13
19267	2,583,515,112	ID:GO:0002682	biological process	regulation of immune system process	Ptpre	protein tyrosine phosphatase, receptor type, E
19267	2,583,515,112	ID:GO:0002682	biological process	regulation of immune system process	Ptpre	protein tyrosine phosphatase, receptor type, E
19267	2,583,515,112	ID:GO:0002682	biological process	regulation of immune system process	Ptpre	protein tyrosine phosphatase, receptor type, E
19267	2,583,515,112	ID:GO:0051856	biological process	adhesion to symbiont	Ptpre	protein tyrosine phosphatase, receptor type, E
19267	2,583,515,112	ID:GO:0051856	biological process	adhesion to symbiont	Ptpre	protein tyrosine phosphatase, receptor type, E
19267	2,583,515,112	ID:GO:0051856	biological process	adhesion to symbiont	Ptpre	protein tyrosine phosphatase, receptor type, E
14468	2,100,274,797	ID:GO:0051856	biological process	adhesion to symbiont	Gbp1	guanylate binding protein 1
229900	295,514,276	ID:GO:0051856	biological process	adhesion to symbiont	Gbp7	guanylate binding protein 7
14469	2,640,857,829	ID:GO:0051856	biological process	adhesion to symbiont	Gbp2	guanylate binding protein 2
55932	2,861,373,115	ID:GO:0051856	biological process	adhesion to symbiont	Gbp3	guanylate binding protein 3
55932	2,861,373,115	ID:GO:0051856	biological process	adhesion to symbiont	Gbp3	guanylate binding protein 3
55932	2,861,373,115	ID:GO:0051856	biological process	adhesion to symbiont	Gbp3	guanylate binding protein 3
55932	2,861,373,115	ID:GO:0035458	biological process	cellular response to interferon-beta	Gbp3	guanylate binding protein 3
55932	2,861,373,115	ID:GO:0035458	biological process	cellular response to interferon-beta	Gbp3	guanylate binding protein 3
55932	2,861,373,115	ID:GO:0035458	biological process	cellular response to interferon-beta	Gbp3	guanylate binding protein 3
14468	2,100,274,797	ID:GO:0035458	biological process	cellular response to interferon-beta	Gbp1	guanylate binding protein 1
60440	4,672,544,853	ID:GO:0035458	biological process	cellular response to interferon-beta	Iigp1	interferon inducible GTPase 1
14469	2,640,857,829	ID:GO:0035458	biological process	cellular response to interferon-beta	Gbp2	guanylate binding protein 2
240327	2,862,983,396	ID:GO:0035458	biological process	cellular response to interferon-beta	Gm4951	predicted gene 4951
55932	2,861,373,115	ID:GO:0035458	biological process	cellular response to interferon-beta	Gbp3	guanylate binding protein 3
55932	2,861,373,115	ID:GO:0035458	biological process	cellular response to interferon-beta	Gbp3	guanylate binding protein 3
55932	2,861,373,115	ID:GO:0035458	biological process	cellular response to interferon-beta	Gbp3	guanylate binding protein 3
55932	2,861,373,115	ID:GO:0035456	biological process	response to interferon-beta	Gbp3	guanylate binding protein 3
55932	2,861,373,115	ID:GO:0035456	biological process	response to interferon-beta	Gbp3	guanylate binding protein 3
55932	2,861,373,115	ID:GO:0035456	biological process	response to interferon-beta	Gbp3	guanylate binding protein 3
14468	2,100,274,797	ID:GO:0035456	biological process	response to interferon-beta	Gbp1	guanylate binding protein 1
60440	4,672,544,853	ID:GO:0035456	biological process	response to interferon-beta	Iigp1	interferon inducible GTPase 1
14469	2,640,857,829	ID:GO:0035456	biological process	response to interferon-beta	Gbp2	guanylate binding protein 2
240327	2,862,983,396	ID:GO:0035456	biological process	response to interferon-beta	Gm4951	predicted gene 4951
55932	2,861,373,115	ID:GO:0035456	biological process	response to interferon-beta	Gbp3	guanylate binding protein 3
55932	2,861,373,115	ID:GO:0035456	biological process	response to interferon-beta	Gbp3	guanylate binding protein 3
55932	2,861,373,115	ID:GO:0035456	biological process	response to interferon-beta	Gbp3	guanylate binding protein 3
55932	2,861,373,115	ID:GO:0051702	biological process	interaction with symbiont	Gbp3	guanylate binding protein 3
55932	2,861,373,115	ID:GO:0051702	biological process	interaction with symbiont	Gbp3	guanylate binding protein 3
55932	2,861,373,115	ID:GO:0051702	biological process	interaction with symbiont	Gbp3	guanylate binding protein 3
14468	2,100,274,797	ID:GO:0051702	biological process	interaction with symbiont	Gbp1	guanylate binding protein 1
229900	295,514,276	ID:GO:0051702	biological process	interaction with symbiont	Gbp7	guanylate binding protein 7
